date,time,sender,message,source_file
,PM 7:23,선우,아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0245.xml
,PM 7:23,선우,정,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0245.xml
,PM 7:23,선우,먹ㄱ고싶당,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0245.xml
,PM 7:23,선우,상그이 보고싶다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0245.xml
,PM 7:25,선우,자꾸 지금 뭐하고 있을라나 적응은 벌써 했을라나,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0245.xml
,PM 7:25,선우,한참 어린 동기들이랑 아직 어색하려나,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0246.xml
,PM 7:25,선우,자꾸 생각하게 돼,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0246.xml
,PM 7:26,선우,쨌든 반장은 반장이니 가서도 에이스이긴 할 듯,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0246.xml
,PM 7:27,선우,그리고 컴백,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0246.xml
,,선우,곡이 어떤 스타일이던 어떤 컨셉이건 그걸 잘 소화하는 게 내 역할이니 최선을 다해서 해보께 ㅎㅎ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0246.xml
,PM 7:28,선우,곡이 어떤 스타일이던 어떤 컨셉이건 그걸 잘 소화하는 게 내 역할이니 최선을 다해서 해보께 ㅎㅎ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0247.xml
,PM 7:28,선우,그리고 주연이 형이 말한 선우가 주인공이다 이런 농담은,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0247.xml
,PM 7:28,선우,뮤비엔 안 나와,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0247.xml
,PM 7:29,선우,안무 엔딩에 나와^^,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0247.xml
,PM 7:30,선우,막싸 안무 닉네임 그렇게 짓지마라,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0248.xml
,PM 7:30,선우,그 침 말고 시계침이라고 해줄래,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0248.xml
,PM 7:32,선우,하지만?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0248.xml
,PM 7:32,선우,뭐라부르던 잘 하면 되지 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0248.xml
,PM 7:32,선우,의왕하는 거,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0248.xml
,PM 7:32,선우,제대로 침 놔드림,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0249.xml
,PM 7:32,선우,의래,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0249.xml
,PM 7:32,선우,이,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0249.xml
,PM 7:33,선우,실수야 실수..^^,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0249.xml
,,선우,고새 달려들어서 놀리는 것 보소,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0249.xml
,PM 7:33,선우,고새 달려들어서 놀리는 것 보소,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0250.xml
,PM 7:34,선우,막싸 안무로 공격한다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0250.xml
,PM 7:34,선우,맞짱뜨자,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0250.xml
,PM 7:35,선우,히히,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0250.xml
,PM 7:35,선우,나는,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0250.xml
,,선우,락앤롤,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0250.xml
,PM 7:35,선우,락앤롤,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0251.xml
,PM 7:35,선우,내 랩파트가 좋아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0251.xml
,PM 7:35,선우,깔✨롱✨져서 좋아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0251.xml
,PM 7:37,선우,필더베 랩 좋아해주는 거 보고 느꼈어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0251.xml
,PM 7:37,선우,어느샌가 음악 방향성도 그렇고 해서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0251.xml
,PM 7:37,선우,"빡 랩을 많이 안했었는데 마니 해줘야게따,, 하고",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0252.xml
,PM 7:38,선우,"근데 넘 예쁘다 더비들,, 이렇게 뭐 좋다 뭐 해줘라 하는 게",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0252.xml
,PM 7:38,선우,넘 예뻐 보여오,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0252.xml
,PM 7:39,선우,그냥 내 목소리 무대 좋아해주는 게 왤케 예뻐 보이지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0252.xml
,PM 7:40,선우,얼굴 좋아해주는 것도 땡큐지만 그건 살짝 잉 서누 그정도 아닌데 라는 부담은 있지만 무대랑 랩 노래 조아해주는 건 지쨔!?💕💕 더 줄게 더!!!💕 이런 느낌이야 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0253.xml
,PM 7:41,선우,고마오 난 이래서 너네가 넘 조아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0253.xml
,PM 7:41,선우,아후 예뻐,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0253.xml
,PM 7:41,선우,아우우우ㅜ 예뻐,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0253.xml
,PM 7:42,선우,아구 그냥 확 다 꼬깃꼬깃 꾸겨서 그냥 주머니에 넣고 다녀?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0254.xml
,PM 7:42,선우,그럴 순 없으니 마음만,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0254.xml
,PM 7:42,선우,가질게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0254.xml
,PM 7:43,선우,어제 깜장콩,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0254.xml
,,선우,사진,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0254.xml
,PM 7:43,선우,사진,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0255.xml
,PM 7:43,선우,드림,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0255.xml
,PM 7:43,선우,인스타에 올릴까 했는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0255.xml
,PM 7:43,선우,걍 너네 줄래,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0255.xml
,PM 7:53,선우,기다랴바,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0255.xml
,PM 7:53,선우,ㅋㅋㅋㅋㅋㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0256.xml
,PM 7:56,선우,일단 그건 이따 줄게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0256.xml
,PM 7:58,선우,ㅋㅋㅋㅋㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0256.xml
,PM 7:58,선우,일단 인스타에 올릴 거 맛보기로 하나 드릴게요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0256.xml
,PM 7:58,선우,마트 시식코너 느낌으로,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0256.xml
,PM 8:00,선우,play_video,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0257.xml
,PM 8:17,선우,play_video,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0258.xml
,PM 8:17,선우,멤버 꾸려다가 기깔나게 주려고 따놨어 어제 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0259.xml
,PM 8:21,선우,슬로우 안 걸었는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0259.xml
,PM 8:21,선우,"7초짜리로 자른 것 뿌닝데,,",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0259.xml
,PM 8:23,선우,나혼자 춘 버전도 있는데 디테일 연습이 좀 안되어있어서 힘도 빠져있고 그래서 나중에 영상 올리고 따로 주께💕💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0259.xml
,PM 8:58,선우,나 뭐 좀 다녀옴,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0260.xml
,PM 8:58,선우,먼저 자,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0260.xml
,PM 8:58,선우,좀 걸려,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0260.xml
,PM 8:58,선우,ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0260.xml
,PM 8:58,선우,오늘도 고생해쪼💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0260.xml
,PM 8:58,선우,굿나잇,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0261.xml
,PM 8:59,선우,잘 자 아무 생각말고 푹자🫶,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0261.xml
,PM 11:54,선우,아니,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0261.xml
,PM 11:54,선우,진짜,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0261.xml
,PM 11:54,선우,아씨,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0261.xml
,PM 11:55,선우,하,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0262.xml
,PM 11:55,선우,직원분 전화와서 알게 됐는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0262.xml
,PM 11:55,선우,ㅋㅋㅋㅋㅋ아니 뭔데 저게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0262.xml
,PM 11:56,선우,아니 이름이 좀 불안한데 이상한 거 아니지? 나 이상한 거 안 본다 진짜,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0262.xml
,,선우,릴스 내리다 눌렸나봄,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0262.xml
,PM 11:56,선우,릴스 내리다 눌렸나봄,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0263.xml
,PM 11:56,선우,아니 왤케 수상해서 이름도,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0263.xml
,PM 11:56,선우,간 떨어질 뻔 했네,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0263.xml
,PM 11:56,선우,아니 나 릴스 내리다가 잘 못 누른 것 같은데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0263.xml
,PM 11:56,선우,이름이 하필 언니들의 비밀노트임,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0263.xml
,PM 11:57,선우,뭔가 비밀 노트라니까 보면 안될 것 같은,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0264.xml
,PM 11:57,선우,언니들 내가 꿀팁 알려주께,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0264.xml
,PM 11:57,선우,선우생정,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0264.xml
,PM 11:58,선우,미안하다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0264.xml
,PM 11:58,선우,소란일으켜서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0264.xml
,PM 11:58,선우,"얼른 자라,, 나도 방금 들와서 씻고 나왔는데 비밀노트 전화 받고",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0265.xml
,PM 11:58,선우,심장 좀 가라 앉히고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0265.xml
,PM 11:58,선우,잘게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0265.xml
,PM 11:58,선우,잘 자 ㅋ 컴백 사랑해줘 안녕💕^^,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0265.xml
,PM 4:08,선우,[media/no text],C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0266.xml
,PM 4:08,선우,자 콩알 사진,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0267.xml
,PM 9:16,선우,머해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0267.xml
,PM 9:16,선우,라잌제니도 올라가고 어제 스페샬 스테이지도 하고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0267.xml
,PM 9:16,선우,워크맨도 올라오구,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0267.xml
,PM 9:16,선우,볼 거 많지!!!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0268.xml
,PM 9:31,선우,아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0268.xml
,PM 9:31,선우,짐종국도 나오고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0268.xml
,PM 9:31,선우,주먹이 운다도,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0268.xml
,PM 9:31,선우,나왔넼,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0268.xml
,PM 9:31,선우,짐종국 이후로 운동 안 하긴 해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0269.xml
,PM 9:31,선우,시간 없어서 ㄹㅇ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0269.xml
,PM 9:32,선우,그리고 춤춰야하는데 짐종국하고 5일은 가슴이랑 어깨 근육통 때문에,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0269.xml
,PM 9:32,선우,손을 못 올려서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0269.xml
,PM 9:32,선우,지금 시도 조차 못하는 중 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0269.xml
,AM 5:15,선우,지금 끝났다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0270.xml
,AM 5:15,선우,아침인데 하루 시작하는 사람들은 화이팅하고 자는 사람들은 잘 자구 나도 라디오 이따ㅏ 가야해서 바로 잘게 ㅎㅎ 잘 자 !!🫶,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0270.xml
,,선우,너도 고생했어 그리구 오늘도 같이 힘내보자 예쁜 말 예쁜 풍경 예쁜 것들 더 많이 발견하고 듣는 하루가 되길 바라💕 사랑합니다 굿나잇 peace,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0270.xml
,AM 5:17,선우,너도 고생했어 그리구 오늘도 같이 힘내보자 예쁜 말 예쁜 풍경 예쁜 것들 더 많이 발견하고 듣는 하루가 되길 바라💕 사랑합니다 굿나잇 peace,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0271.xml
,PM 11:11,선우,오늘도 고생했오!!! 내일 길게 얘기해여 굿나잇✨😆👋💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0271.xml
,PM 11:12,선우,잘 자구 ~~ 즐거운 주말 보내 ㅎㅎㅎ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0271.xml
,PM 10:51,선우,여,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0272.xml
,PM 10:51,선우,밥 먹음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0272.xml
,PM 10:51,선우,안 알랴줌,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0272.xml
,PM 10:51,선우,맞추셈,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0272.xml
,PM 10:52,선우,맞춘 분은,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0272.xml
,PM 10:52,선우,닉네임을 읽어드리겠습니다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0273.xml
,PM 10:52,선우,안되는 분은 안 맞추면 됨,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0273.xml
,PM 10:53,선우,정확히 식당 상표이름까지 입니더,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0273.xml
,PM 10:53,선우,닉네임 여보 님께서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0273.xml
,PM 10:53,선우,엽기떡볶이 맞추셨습니더,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0273.xml
,PM 10:53,선우,여보 축하해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0274.xml
,PM 10:54,선우,아니 닉네임 읽은 겁니다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0274.xml
,PM 10:59,선우,나 정말 미안한데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0274.xml
,PM 10:59,선우,아 아니다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0274.xml
,PM 10:59,선우,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0274.xml
,PM 10:59,선우,미안,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0275.xml
,PM 11:00,선우,잼얘할까 잼얘,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0275.xml
,PM 11:02,선우,님선 만 연속으로 6개가 왔네,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0275.xml
,PM 11:02,선우,나부터 할게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0275.xml
,PM 11:02,선우,그래,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0275.xml
,PM 11:03,선우,흠,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0276.xml
,PM 11:03,선우,아 재밌는 얘기가 없는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0276.xml
,PM 11:03,선우,요즘 재밌는 일이 없는데 어캄,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0276.xml
,PM 11:04,선우,흠,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0276.xml
,PM 11:04,선우,생각 좀,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0276.xml
,PM 11:04,선우,아 라스 비하인드,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0277.xml
,PM 11:04,선우,좀 말해주께,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0277.xml
,PM 11:04,선우,잼얘는 아님,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0277.xml
,PM 11:04,선우,일단,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0277.xml
,,선우,구라 아저씨가 신기했어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0277.xml
,PM 11:04,선우,구라 아저씨가 신기했어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0278.xml
,PM 11:05,선우,원래는 백스테이지에서 조금 차분하고 카메라 돌면 톤 올라가고 웃는 얼굴이 되는 게 일반적인데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0278.xml
,PM 11:06,선우,구라 아저씨는 대기실에서 인사드리러 갔는데 어어 그래~~!! 하시면서 방송에서 보지 못했던 웃음과 톤으로 손을 흔들어주셨고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0278.xml
,PM 11:06,선우,카메라가 켜지면 인상을 쓰시는 모습에,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0278.xml
,PM 11:06,선우,프로시구나,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0279.xml
,PM 11:06,선우,싶었음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0279.xml
,PM 11:07,선우,진짜 겉바속촉이신 느낌,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0279.xml
,PM 11:07,선우,되게 인사 받아주시는데 포근한 아빠 같은 느낌을 받았어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0279.xml
,PM 11:07,선우,그래서 구라삼촌 되게 친절하셔서 좋았던 기억이,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0280.xml
,PM 11:09,선우,수근이 삼촌은 앞 뒤 톤이 같으셔 뒤에서도 웃겨주시고 앞에서도 웃겨주심 드립이 쉬질 암ㅎ으심,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0280.xml
,PM 11:10,선우,자꾸 다른 얘기 하자고 하는 더비는,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0280.xml
,PM 11:10,선우,내 말을 듣고 싶지 않은 거야?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0280.xml
,PM 11:10,선우,혼날래?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0281.xml
,PM 11:11,선우,혼내줘 이러네,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0281.xml
,PM 11:11,선우,됐거든 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0281.xml
,PM 11:11,선우,ㅋㅋㅋㅋㅋㅋ 쨌든,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0281.xml
,PM 11:11,선우,모두 친절하시고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0281.xml
,PM 11:11,선우,좋았어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0282.xml
,PM 11:12,선우,생각보다 떨리진 않았는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0282.xml
,PM 11:12,선우,그냥 내내 신기했던 기억이,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0282.xml
,PM 11:12,선우,계속 스튜디오 보면서 우왕 내가 여기있넹,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0282.xml
,,선우,그리고 영단어 퀴즈는 조크였어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0282.xml
,PM 11:12,선우,그리고 영단어 퀴즈는 조크였어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0283.xml
,PM 11:12,선우,사실 냉장고는 진짜 몰랐어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0283.xml
,PM 11:13,선우,사실 킨더가든도 몰랐음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0283.xml
,PM 11:13,선우,진공청소기도 몰랐음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0283.xml
,PM 11:13,선우,카더가든은 앎,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0283.xml
,,선우,어쩌라고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0283.xml
,PM 11:13,선우,어쩌라고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0284.xml
,PM 11:13,선우,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ장난💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0284.xml
,PM 11:14,선우,그래도,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0284.xml
,PM 11:14,선우,뜻은 통하게 답변했어 아마도,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0284.xml
,PM 11:14,선우,어떤 더비가 내가 거북이를 자라 라고 할 줄 알았댄다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0284.xml
,PM 11:14,선우,미치겠다 진짜,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0285.xml
,PM 11:15,선우,망했어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0285.xml
,PM 11:15,선우,자존심 상했어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0285.xml
,PM 11:15,선우,아워너비 얼로오온,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0285.xml
